parcel,HouseNum,Ext,Rear,Unit,Dir,Street,Des,address,I Desig Date1,I Desig Date2,D Desig Date,District,Int Desig Date,latitude,longitude
'888054852','1108','','R','46','','Lombard','St','1108R Lombard St','7/23/1963 0:00:00','','','','',39.9437850784271,-75.1605944355055
'771125000','1200','10','','0000000','','Lombard','St','1200-10 Lombard St','4/5/1984 0:00:00','','','','',39.9440518823412,-75.1618294941079
'772677800','1409','11','','0000000','','Lombard','St','1409-11 Lombard St','','','2/8/1995 0:00:00','RF','',39.9448986748221,-75.1657684503583
'081128500','1413','','','0000000','','Lombard','St','1413 Lombard St','','','2/8/1995 0:00:00','RF','',39.9449179496056,-75.1658925980658
'081128600','1415','','','0000000','','Lombard','St','1415 Lombard St','','','2/8/1995 0:00:00','RF','',39.9449220588887,-75.1659530981486
'081128700','1417','','','0000000','','Lombard','St','1417 Lombard St','','','2/8/1995 0:00:00','RF','',39.9448932407279,-75.1660148503252
'303000200','1422','','','0000000','','Lombard','St','1422 Lombard St','5/28/1968 0:00:00','','2/8/1995 0:00:00','RF','',39.9446104261197,-75.1662610927424
'303000300','1424','','','0000000','','Lombard','St','1424 Lombard St','5/28/1968 0:00:00','','2/8/1995 0:00:00','RF','',39.9446201034124,-75.1663249488695
'021027100','219','','','0000000','','Montrose','St','219 Montrose St','5/31/1966 0:00:00','','','','',39.9357076664264,-75.1479519789526
'021040000','220','','','0000000','','Montrose','St','220 Montrose St','5/31/1966 0:00:00','','','','',39.9354624105582,-75.1480362873394
'021027200','221','','','0000000','','Montrose','St','221 Montrose St','5/31/1966 0:00:00','','','','',39.93572259917,-75.1480049206155
'021040100','222','','','0000000','','Montrose','St','222 Montrose St','5/31/1966 0:00:00','','','','',39.9354742758558,-75.1480750760801
'021027300','223','','','0000000','','Montrose','St','223 Montrose St','5/31/1966 0:00:00','','','','',39.9357811922436,-75.1480454880832
'021040200','224','','','0000000','','Montrose','St','224 Montrose St','5/31/1966 0:00:00','','','','',39.9354888850753,-75.1481137597857
'021040300','226','','','0000000','','Montrose','St','226 Montrose St','5/31/1966 0:00:00','','','','',39.9355007503467,-75.148152548555
'021027500','227','','','0000000','','Montrose','St','227 Montrose St','5/31/1966 0:00:00','','','','',39.9357678824448,-75.1481851325356
'021040400','228','','','0000000','','Montrose','St','228 Montrose St','5/31/1966 0:00:00','','','','',39.9355098716697,-75.1481914423833
'021027600','229','','','0000000','','Montrose','St','229 Montrose St','5/31/1966 0:00:00','','','','',39.9357770037566,-75.1482240265211
'152105610','2045','','','0000000','','North','St','2045 North St','','','10/11/2000 0:00:00','SG','',39.9669263963999,-75.1716119724189
'152105710','2047','','','0000000','','North','St','2047 North St','','','10/11/2000 0:00:00','SG','',39.9669337274276,-75.1716937850648
'152105910','2049','','','0000000','','North','St','2049 North St','','','10/11/2000 0:00:00','SG','',39.9669337274276,-75.1716937850648
'152106010','2051','','','0000000','','North','St','2051 North St','','','10/11/2000 0:00:00','SG','',39.9669440427467,-75.1717861919727
'152106110','2053','','','0000000','','North','St','2053 North St','','','10/11/2000 0:00:00','SG','',39.9669583038622,-75.1719319867142
'152106210','2055','','','0000000','','North','St','2055 North St','','','10/11/2000 0:00:00','SG','',39.9669512133922,-75.1718608724004
'152106310','2057','','','0000000','','North','St','2057 North St','','','10/11/2000 0:00:00','SG','',39.9669583038622,-75.1719319867142
'383142000','3819','','','0000000','','The Oak','Rd','3819 The Oak Rd','3/7/1974 0:00:00','','','','',40.0238133074891,-75.1836360097603
'776009000','5401','65','','0000000','','Old York','Rd','5401-65 Old York Rd','1/7/1982 0:00:00','','','','',40.0373524698872,-75.1437544036452
'776009000','5401','65','','0000000','','Old York','Rd','5401-65 Old York Rd','9/2/1976 0:00:00','','','','',40.0373524698872,-75.1437544036452
'232250700','4276','','','0000000','','Orchard','St','4276 Orchard St','3/29/1960 0:00:00','','','','',40.0095807507666,-75.0869840523993
'051067835','253','','','0000000','','St Josephs','Way','253 St Josephs Way','','','3/10/1999 0:00:00','SH','',39.9459723086327,-75.147298451985
'051067840','255','','','0000000','','St Josephs','Way','255 St Josephs Way','','','3/10/1999 0:00:00','SH','',39.9457539134562,-75.1471141402302
'051068210','258','','','0000000','','St Josephs','Way','258 St Josephs Way','','','3/10/1999 0:00:00','SH','',39.9455771258092,-75.1477952784761
'051068215','260','','','0000000','','St Josephs','Way','260 St Josephs Way','','','3/10/1999 0:00:00','SH','',39.9455575079204,-75.1476568747868
'051068220','262','','','0000000','','St Josephs','Way','262 St Josephs Way','','','3/10/1999 0:00:00','SH','',39.9455055349323,-75.1476660013052
'051068225','264','','','0000000','','St Josephs','Way','264 St Josephs Way','','','3/10/1999 0:00:00','SH','',39.9454563867582,-75.1476785877008
'051067855','265','','','0000000','','St Josephs','Way','265 St Josephs Way','','','3/10/1999 0:00:00','SH','',39.945352428552,-75.147454212721
'051068230','266','','','0000000','','St Josephs','Way','266 St Josephs Way','','','3/10/1999 0:00:00','SH','',39.9454044137682,-75.1476877141891
'051067860','267','','','0000000','','St Josephs','Way','267 St Josephs Way','','','3/10/1999 0:00:00','SH','',39.9452294368419,-75.1474803315468
'051068235','268','','','0000000','','St Josephs','Way','268 St Josephs Way','','','3/10/1999 0:00:00','SH','',39.9452530121014,-75.1476721038644
'051068240','270','','','0000000','','St Josephs','Way','270 St Josephs Way','','','3/10/1999 0:00:00','SH','',39.9450531901815,-75.1477011645018
'888035166','109','13','','1','N','Orianna','St','109-13 N Orianna St','','','12/12/2003 0:00:00','OC','',39.9533603610924,-75.1458663925295
'888049100','115','21','','1','N','Orianna','St','115-21 N Orianna St','','','12/12/2003 0:00:00','OC','',39.953642654339,-75.1457199699204
'052076810','123','','','0000000','N','Orianna','St','123 N Orianna St','','','12/12/2003 0:00:00','OC','',39.9537909076062,-75.1457178559579
'778241000','7902','18','','0000000','','Oxford','Ave','7902-18 Oxford Ave','2/28/1967 0:00:00','','','','',40.0748293148006,-75.0855803805729
'631160800','7909','','','0000000','','Oxford','Ave','7909 Oxford Ave','11/23/1966 0:00:00','','','','',40.0743496586892,-75.0844373733527
'051178800','239','','','0000000','','Pine','St','239 Pine St','4/30/1957 0:00:00','','3/10/1999 0:00:00','SH','',39.9434300029205,-75.1464859923136
'051189510','240','','','0000000','','Pine','St','240 Pine St','4/30/1957 0:00:00','','3/10/1999 0:00:00','SH','',39.9432022035526,-75.1469763934706
'051178900','241','','','0000000','','Pine','St','241 Pine St','4/30/1957 0:00:00','','3/10/1999 0:00:00','SH','',39.9434370282014,-75.1465535145044
'051179000','243','','','0000000','','Pine','St','243 Pine St','4/30/1957 0:00:00','','3/10/1999 0:00:00','SH','',39.9434412285956,-75.1466175769645
'082122200','2419','','','0000000','','Manning','St','2419 Manning St','','','2/8/1995 0:00:00','RF','',39.9493877999058,-75.1805129913115
'082127900','2420','','','0000000','','Manning','St','2420 Manning St','','','2/8/1995 0:00:00','RF','',39.9492372013306,-75.1805329590534
'082122300','2421','','','0000000','','Manning','St','2421 Manning St','','','2/8/1995 0:00:00','RF','',39.9493943260084,-75.1805591316235
'082122400','2423','','','0000000','','Manning','St','2423 Manning St','','','2/8/1995 0:00:00','RF','',39.9493982678432,-75.1806125061397
'124079200','24','','','0000000','','Maplewood','Ml','24 Maplewood Ml','3/29/1966 0:00:00','','','','',40.0343851177733,-75.1746188551451
'124079300','26','','','0000000','','Maplewood','Ml','26 Maplewood Ml','3/29/1966 0:00:00','','','','',40.034344838983,-75.1746596834988
'124079800','46','','','0000000','','Maplewood','Ml','46 Maplewood Ml','3/29/1966 0:00:00','','','','',40.0340628870432,-75.1749454806177
'124084510','47','','','0000000','','Maplewood','Ml','47 Maplewood Ml','3/29/1966 0:00:00','','','','',40.0341909834685,-75.1752693086683
'124079900','48','','','0000000','','Maplewood','Ml','48 Maplewood Ml','3/29/1966 0:00:00','','','','',40.0340064645569,-75.1750012118944
'124084700','51','','','0000000','','Maplewood','Ml','51 Maplewood Ml','3/29/1966 0:00:00','','','','',40.0341292329654,-75.1753323873082
'124084800','53','','','0000000','','Maplewood','Ml','53 Maplewood Ml','3/29/1966 0:00:00','','','','',40.0340808821066,-75.1753806667021
'124080000','54','','','0000000','','Maplewood','Ml','54 Maplewood Ml','3/29/1966 0:00:00','','','','',40.033950122073,-75.175060512731
'124084900','55','','','0000000','','Maplewood','Ml','55 Maplewood Ml','3/29/1966 0:00:00','','','','',40.0340352751788,-75.1754288419302
'124080100','56','','','0000000','','Maplewood','Ml','56 Maplewood Ml','3/29/1966 0:00:00','','','','',40.033901851356,-75.1751123618412
'124085000','57','','','0000000','','Maplewood','Ml','57 Maplewood Ml','3/29/1966 0:00:00','','','','',40.0339869242792,-75.1754771211885
'124085100','59','','','0000000','','Maplewood','Ml','59 Maplewood Ml','3/29/1966 0:00:00','','','','',40.0339385733593,-75.1755254003781
'124080400','116','','','0000000','','Maplewood','Ave','116 Maplewood Ave','3/29/1966 0:00:00','','','','',40.0328638009186,-75.1757269400707
'124080500','118','','','0000000','','Maplewood','Ave','118 Maplewood Ave','3/29/1966 0:00:00','','','','',40.0327753306988,-75.1758231841904
'124080600','124','','','0000000','','Maplewood','Ave','124 Maplewood Ave','3/29/1966 0:00:00','','','','',40.0326812124883,-75.1759124970357
'124080700','126','','','0000000','','Maplewood','Ave','126 Maplewood Ave','3/29/1966 0:00:00','','','','',40.0325927421123,-75.1760087406547
'124080800','132','','','0000000','','Maplewood','Ave','132 Maplewood Ave','3/29/1966 0:00:00','','','','',40.0325013677089,-75.176097948935
'124080900','134','','','0000000','','Maplewood','Ave','134 Maplewood Ave','3/29/1966 0:00:00','','','','',40.0324101532247,-75.1761942961209
'124081000','140','','','0000000','','Maplewood','Ave','140 Maplewood Ave','3/29/1966 0:00:00','','','','',40.0323188586678,-75.1762870734796
'124081100','142','','','0000000','','Maplewood','Ave','142 Maplewood Ave','3/29/1966 0:00:00','','','','',40.032232971952,-75.1763760729135
'124081200','148','','','0000000','','Maplewood','Ave','148 Maplewood Ave','3/29/1966 0:00:00','','','','',40.0320369514901,-75.1763299175605
'124081300','150','','','0000000','','Maplewood','Ave','150 Maplewood Ave','3/29/1966 0:00:00','','','','',40.0321418372189,-75.1764759889039
'124081400','156','','','0000000','','Maplewood','Ave','156 Maplewood Ave','3/29/1966 0:00:00','','','','',40.0319685437838,-75.1765861651497
'124081500','158','','','0000000','','Maplewood','Ave','158 Maplewood Ave','3/29/1966 0:00:00','','','','',40.0318364095332,-75.1766947801974
'124081600','164','','','0000000','','Maplewood','Ave','164 Maplewood Ave','3/29/1966 0:00:00','','','','',40.0317450345939,-75.1767839865604
'124081700','166','','','0000000','','Maplewood','Ave','166 Maplewood Ave','3/29/1966 0:00:00','','','','',40.0316538195311,-75.1768803317511
'124081800','172','','','0000000','','Maplewood','Ave','172 Maplewood Ave','3/29/1966 0:00:00','','','','',40.0315339652949,-75.1769241740722
'124081900','174','','','0000000','','Maplewood','Ave','174 Maplewood Ave','3/29/1966 0:00:00','','','','',40.0315081800802,-75.1771216423807
'124082000','180','','','0000000','','Maplewood','Ave','180 Maplewood Ave','3/29/1966 0:00:00','','','','',40.031413980892,-75.1772073822369
'081088200','2322','','','0000000','','Pine','St','2322 Pine St','','','2/8/1995 0:00:00','RF','',39.9472432807117,-75.1800374554758
'081088300','2324','','','0000000','','Pine','St','2324 Pine St','','','2/8/1995 0:00:00','RF','',39.947260862734,-75.1800867442875
'081088400','2326','','','0000000','','Pine','St','2326 Pine St','','','2/8/1995 0:00:00','RF','',39.9472674688804,-75.1801364482209
'081088500','2328','','','0000000','','Pine','St','2328 Pine St','','','2/8/1995 0:00:00','RF','',39.9472741548757,-75.1801897172706
'081088600','2330','','','0000000','','Pine','St','2330 Pine St','','','2/8/1995 0:00:00','RF','',39.9472808408463,-75.1802429863307
'884460000','2400','','','0000000','','Pine','St','2400 Pine St','','','2/8/1995 0:00:00','RF','',39.9473030548902,-75.1804990514994
'081068100','2401','','','0000000','','Pine','St','2401 Pine St','','','2/8/1995 0:00:00','RF','',39.9475873090797,-75.1804383487425
'081088800','2402','','','0000000','','Pine','St','2402 Pine St','','','2/8/1995 0:00:00','RF','',39.9473097407171,-75.1805523206126
'081068200','2403','','','0000000','','Pine','St','2403 Pine St','','','2/8/1995 0:00:00','RF','',39.9476214345746,-75.18049058047
'081088900','2404','','','0000000','','Pine','St','2404 Pine St','','','2/8/1995 0:00:00','RF','',39.9473164265193,-75.1806055897363
'081068300','2405','','','0000000','','Pine','St','2405 Pine St','','','2/8/1995 0:00:00','RF','',39.9476309442287,-75.1805473111995
'081089015','2406','','','0000000','','Pine','St','2406 Pine St','3/3/1983 0:00:00','','2/8/1995 0:00:00','RF','',39.9473258562609,-75.1806587551175
'081068400','2407','','','0000000','','Pine','St','2407 Pine St','','','2/8/1995 0:00:00','RF','',39.9476431179614,-75.1806003730626
'081068500','2409','','','0000000','','Pine','St','2409 Pine St','','','2/8/1995 0:00:00','RF','',39.9476389077406,-75.1806576225936
'888085815','2410','12','','2408E','','Pine','St','2410-12 Pine St','','','2/8/1995 0:00:00','RF','',39.9472572282229,-75.1807826663065
'081068600','2411','','','0000000','','Pine','St','2411 Pine St','','','2/8/1995 0:00:00','RF','',39.9476401854196,-75.1807146646149
'081068700','2413','','','0000000','','Pine','St','2413 Pine St','','','2/8/1995 0:00:00','RF','',39.9476468711464,-75.1807679340135
'081089030','2414','','','0000000','','Pine','St','2414 Pine St','','','2/8/1995 0:00:00','RF','',39.947338879302,-75.1808723504899
'081068800','2415','','','0000000','','Pine','St','2415 Pine St','','','2/8/1995 0:00:00','RF','',39.9477136845096,-75.1808082255955
'081089200','2416','','','0000000','','Pine','St','2416 Pine St','','','2/8/1995 0:00:00','RF','',39.947345485108,-75.1809220545567
'081068900','2417','','','0000000','','Pine','St','2417 Pine St','','','2/8/1995 0:00:00','RF','',39.9476684744188,-75.1808741616076
'081089300','2418','','','0000000','','Pine','St','2418 Pine St','','','2/8/1995 0:00:00','RF','',39.9473520908926,-75.1809717586332
'081069000','2419','','','0000000','','Pine','St','2419 Pine St','','','2/8/1995 0:00:00','RF','',39.9476724959545,-75.1809310999152
'081089400','2420','','','0000000','','Pine','St','2420 Pine St','','','2/8/1995 0:00:00','RF','',39.9473586966556,-75.1810214627194
'081069100','2421','','','0000000','','Pine','St','2421 Pine St','','','2/8/1995 0:00:00','RF','',39.9476764376164,-75.1809844731009
'081089500','2422','','','0000000','','Pine','St','2422 Pine St','','','2/8/1995 0:00:00','RF','',39.947365302397,-75.1810711668152
'081069200','2423','','','0000000','','Pine','St','2423 Pine St','','','2/8/1995 0:00:00','RF','',39.9476748913244,-75.1810380537693
'081089600','2424','','','0000000','','Pine','St','2424 Pine St','','','2/8/1995 0:00:00','RF','',39.947371908117,-75.1811208709207
'081069300','2425','','','0000000','','Pine','St','2425 Pine St','','','2/8/1995 0:00:00','RF','',39.9476952967237,-75.1810908045462
'081089700','2426','','','0000000','','Pine','St','2426 Pine St','','','2/8/1995 0:00:00','RF','',39.9473785138154,-75.1811705750358
'081069400','2427','','','0000000','','Pine','St','2427 Pine St','','','2/8/1995 0:00:00','RF','',39.9476964943467,-75.1811442814931
'081089800','2428','','','0000000','','Pine','St','2428 Pine St','','','2/8/1995 0:00:00','RF','',39.9473988393155,-75.1812197605081
